student_id,lms_logins_per_week,assignment_submit_rate,avg_days_late,current_gpa,midterm_score,prior_gpa,credit_load,financial_aid_flag,first_gen_flag,commute_distance_mi,not_retained,major,term
101250,4.9,0.689,7.7,2.35,62.8,2.8,18,1,0,30.3,0,Psychology,Fall 2025
111794,15.9,0.825,0.8,3.25,69.3,3.69,15,1,1,1.0,0,Biology,Fall 2025
109352,11.8,0.567,1.7,2.28,54.9,2.71,12,0,0,4.7,1,Biology,Spring 2025
101937,10.1,0.75,4.6,3.66,74.8,3.32,12,0,0,10.9,0,Engineering,Fall 2025
102661,7.5,0.73,5.6,3.22,60.4,2.98,15,1,0,6.7,1,Computer Science,Spring 2025
111549,9.2,0.765,5.6,2.61,50.0,2.71,12,0,0,0.5,1,Biology,Fall 2024
101232,11.3,0.76,4.0,2.84,74.6,3.1,12,1,0,7.2,0,Psych,Fall 2024
109141,6.3,0.879,8.1,3.61,64.8,3.4,15,0,1,1.0,0,Engineering,Fall 2025
107630,10.4,0.793,4.3,3.11,65.9,2.92,12,1,0,20.2,0,Psychology,Fall 2025
113772,4.9,0.437,3.7,5.5,45.3,2.15,12,0,0,0.9,0,CS,Fall 2025
106040,1.0,0.685,8.0,2.75,58.8,2.7,12,1,0,10.5,1,Business,Fall 2025
100295,6.4,0.833,0.0,3.71,71.1,3.46,12,1,1,0.4,0,Engineering,Spring 2025
109403,8.8,0.712,2.2,2.18,58.3,2.51,12,0,0,7.5,1,Biology,Spring 2025
101822,12.1,0.575,0.0,2.68,58.1,3.0,18,0,0,9.0,0,Business Admin,Fall 2025
104319,7.4,0.93,2.2,3.22,65.3,3.34,12,1,0,2.4,0,Engineering,Fall 2024
107895,9.9,0.869,0.1,3.2,50.4,3.42,12,1,0,,0,BUS,Fall 2025
114494,10.0,0.365,1.7,2.67,51.6,2.62,6,0,0,11.7,1,Psych,Fall 2025
111173,7.9,0.916,3.0,3.61,96.3,4.0,15,0,1,5.2,0,Nursing,Spring 2025
112752,9.1,0.52,3.6,2.83,60.7,2.78,15,1,0,6.2,1,Engineering,Fall 2024
109301,8.2,0.256,2.5,2.52,37.6,2.41,12,1,0,5.2,1,Engineering,Spring 2025
112495,5.1,0.479,1.8,1.98,56.4,2.38,15,1,1,4.9,0,Nursing,Spring 2025
104328,5.8,0.81,8.1,2.96,71.3,3.46,15,1,1,8.9,1,Psychology,Fall 2024
100158,8.2,0.842,0.4,2.64,62.5,2.86,18,0,1,0.9,1,Psychology,Fall 2024
114690,8.6,0.838,3.4,3.04,58.3,2.96,9,1,1,,0,Biology,Fall 2025
114974,10.9,0.49,9.5,2.73,54.3,2.83,15,1,0,7.3,0,Business Admin,Fall 2025
102711,10.4,0.777,0.0,3.81,80.6,4.0,6,1,0,18.0,0,Biology,Spring 2025
102338,3.9,0.738,8.5,2.96,67.8,3.03,18,0,0,7.3,0,Psychology,Fall 2024
109794,6.0,0.618,2.6,2.23,58.8,2.5,15,0,0,7.3,1,BUS,Fall 2024
102504,6.3,0.545,0.8,2.42,49.2,2.56,12,1,0,8.2,1,Psychology,Spring 2025
103830,4.0,0.512,0.3,2.54,58.9,2.83,12,0,0,3.8,1,History,Fall 2025
111279,7.2,0.821,0.0,3.38,81.8,4.0,12,1,0,14.0,0,Nursing,Fall 2024
111885,11.2,0.778,1.7,2.53,60.7,2.71,15,0,0,5.6,1,Nursing,Fall 2025
112032,2.5,0.412,1.5,2.36,56.3,2.18,18,1,1,0.6,1,Nursing,Spring 2025
105424,8.4,0.244,3.4,1.02,40.7,1.77,12,0,1,3.0,1,Business Admin,Fall 2024
102186,7.8,0.689,1.9,2.7,52.0,2.71,9,1,1,3.5,0,Engineering,Fall 2024
113511,9.6,0.837,0.0,3.62,84.0,3.93,18,1,0,11.5,0,Engineering,Spring 2025
104849,7.0,0.435,3.6,1.66,46.9,2.24,18,0,1,8.8,1,Engineering,Spring 2025
106971,7.8,0.895,0.0,3.68,77.5,3.46,15,1,0,1.5,0,Nursing,Spring 2025
104078,8.9,0.69,1.7,2.71,59.1,2.94,6,1,0,5.9,0,Computer Science,Fall 2024
102933,0.2,0.783,4.9,2.19,58.3,2.16,18,0,1,23.7,1,Engineering,Fall 2025
114014,8.8,0.508,0.5,2.24,,2.85,15,0,1,1.6,0,Biology,Fall 2025
103711,3.0,0.267,7.6,2.04,30.6,1.91,18,1,1,32.1,1,Business Admin,Spring 2025
108588,6.8,0.87,0.7,3.07,65.3,3.04,15,1,0,16.0,0,History,Fall 2025
108933,5.3,0.492,0.3,2.22,48.9,2.83,12,0,1,4.1,1,Nursing,Fall 2025
100623,6.7,0.481,0.7,2.37,44.1,2.66,15,0,0,1.3,0,Computer Science,Fall 2025
104122,9.0,0.603,4.2,2.22,58.5,2.41,15,0,1,3.7,0,Biology,Fall 2025
103526,7.7,0.804,0.0,3.85,81.9,3.44,15,1,0,5.8,1,Engineering,Spring 2025
112406,9.8,0.832,0.0,3.93,74.2,3.27,12,1,0,3.6,0,Biology,Spring 2025
100069,5.0,0.867,1.9,3.31,69.5,3.45,9,1,0,1.3,0,Nursing,Fall 2024
103979,5.1,0.682,2.5,2.16,51.6,2.32,15,0,0,30.6,1,History,Fall 2025
103915,10.4,,1.9,3.51,69.8,2.87,12,1,0,4.2,0,CS,Spring 2025
114984,10.7,0.543,4.2,2.3,54.8,2.97,15,0,1,2.3,0,Biology,Fall 2025
102863,10.5,0.519,2.0,3.22,62.5,3.11,15,1,0,38.2,1,Psych,Fall 2025
101536,5.0,0.474,13.1,2.16,45.4,2.9,18,1,1,2.5,1,Nursing,Spring 2025
104733,9.6,0.595,1.2,3.25,50.4,3.19,15,0,0,3.6,0,Comp Sci,Fall 2025
103522,4.8,0.879,1.6,2.29,48.3,2.89,6,0,0,2.2,0,History,Fall 2025
112703,1.6,0.574,1.1,2.71,56.7,2.78,15,1,1,3.7,1,Business Admin,Fall 2024
112896,6.2,0.724,2.4,2.96,64.6,3.0,15,0,0,6.1,1,Business Admin,Spring 2025
112902,0.0,0.449,5.9,2.08,44.5,2.36,15,0,1,12.3,1,Computer Science,Spring 2025
109585,11.0,0.317,1.9,2.08,36.1,2.23,15,0,1,8.4,1,History, fall 2025 
114156,0.7,0.615,1.1,2.08,41.4,2.56,15,1,1,,1,computer science,Spring 2025
106740,13.7,0.797,0.0,3.53,72.5,3.97,15,1,0,1.2,0,History,Fall 2025
105828,6.3,0.292,2.1,1.97,26.5,2.1,12,1,0,,1,Nursing,Spring 2025
102926,8.3,0.51,0.6,2.48,57.1,2.67,12,1,1,1.2,0,History,Fall 2024
105030,9.3,0.664,0.1,3.11,71.5,3.13,18,1,0,3.2,0,Psych,Fall 2025
109045,13.2,0.718,0.0,3.24,63.4,3.36,15,1,0,9.5,0,Psych,Fall 2024
112511,9.7,0.492,1.0,2.49,61.7,3.07,15,0,0,10.0,0,Business Admin,Fall 2025
113025,7.9,0.832,0.0,3.32,57.5,3.34,18,0,0,12.9,0,Business,Fall 2025
112946,10.0,,2.5,3.22,62.1,2.96,12,0,0,0.6,0,Nursing,Spring 2025
113218,11.5,0.879,1.0,3.45,60.0,3.96,15,1,0,8.1,0,Psychology,Spring 2025
107886,6.8,0.723,1.5,2.58,49.2,3.03,15,1,0,3.8,0,Business Admin,Fall 2024
113250,7.8,0.64,1.3,2.58,71.8,2.75,9,1,1,20.1,1,History,Spring 2025
113554,4.7,,1.7,2.23,50.6,2.73,18,1,1,2.9,1,Business Admin,Spring 2025
105933,15.8,0.771,6.3,2.36,55.2,2.86,12,0,0,3.2,0,Biology,Fall 2025
113000,3.7,0.282,2.4,1.52,28.0,2.13,15,0,0,8.4,1,Psychology,Fall 2025
113469,12.5,0.64,0.7,2.47,48.1,,18,1,0,1.5,0,Nursing, fall 2025 
106768,4.8,0.707,3.9,2.89,61.9,3.03,15,0,1,6.7,1,History,Spring 2025
113647,10.1,0.774,1.4,2.91,66.9,2.54,18,1,1,13.8,0,Psychology,Spring 2025
114081,11.1,0.742,2.7,2.5,52.4,3.17,9,1,0,7.6,0,History,Fall 2025
114521,5.7,0.668,6.3,3.27,68.0,2.96,15,0,0,1.1,1,Engineering,Spring 2025
103631,3.0,0.42,2.0,1.92,35.8,1.77,9,0,1,3.5,1,Nursing,Spring 2025
106238,10.8,0.844,0.1,3.26,70.1,3.42,6,1,1,10.1,1,computer science,Spring 2025
107621,9.2,,2.7,3.11,67.0,3.2,9,1,1,1.7,0,Nursing,Fall 2024
106338,12.7,,2.8,2.82,62.1,3.1,12,0,0,0.6,0,Nursing,Spring 2025
107683,5.2,0.515,1.0,2.54,,2.43,12,1,1,26.5,1,Biology,Spring 2025
102654,8.4,,2.1,3.57,80.8,3.6,15,1,0,7.4,0,Biology,Fall 2025
110666,14.6,0.879,1.6,3.28,65.6,3.68,9,0,0,33.6,1,Computer Science,Spring 2025
113897,4.6,0.668,1.9,2.72,46.3,2.69,12,1,0,31.6,0,History,Fall 2025
102198,11.3,0.306,0.7,2.15,40.3,2.57,9,1,0,1.1,1,Biology,Fall 2025
108689,14.4,0.832,7.2,3.28,66.9,3.53,15,0,1,9.7,1,Biology,Fall 2024
101184,5.5,0.415,6.2,2.17,42.9,2.77,9,1,0,6.4,1,Psychology,Spring 2025
103456,11.8,0.269,1.1,2.17,38.7,2.34,18,0,1,2.8,0,Engineering,Fall 2025
106545,6.9,0.642,2.4,2.49,56.6,2.2,15,1,1,2.0,0,computer science,Fall 2025
106890,11.5,0.469,0.0,3.31,70.2,3.21,18,1,0,14.4,1,History,Fall 2024
110098,10.2,0.303,4.7,1.88,33.8,2.47,15,1,0,25.5,0,Engineering,Fall 2024
102451,13.3,0.841,0.0,2.66,68.0,3.28,18,1,1,0.9,1,Nursing,Fall 2025
112827,0.0,0.458,2.9,1.99,55.3,2.35,15,1,0,1.6,0,History,Fall 2025
101668,3.7,0.35,4.0,2.28,40.5,2.56,15,1,0,0.9,1,Nursing,Fall 2024
111758,10.6,0.53,1.3,2.85,61.0,3.34,15,0,0,2.6,1,History,Fall 2024
101295,4.3,0.463,0.0,2.39,45.0,3.15,15,1,0,41.0,1,History,Fall 2024
109233,6.5,,1.8,2.9,63.1,3.42,12,0,1,42.4,0,History,Fall 2024
110065,12.5,0.877,1.9,4.0,,3.89,15,1,1,13.9,0,Nursing,Fall 2024
114530,8.8,0.759,0.0,3.33,78.3,3.25,12,0,0,9.2,0,Biology,Spring 2025
112819,13.9,,5.4,2.83,57.5,3.23,15,1,0,9.9,0,Engineering,Fall 2025
101375,0.7,0.499,0.0,2.77,52.8,3.05,6,0,0,14.0,0,History,Fall 2024
112852,14.8,0.886,0.0,3.5,,3.88,12,1,0,3.5,0,CS,Spring 2025
105978,5.2,0.525,0.9,2.72,,2.79,12,1,0,14.3,0,Psych,Fall 2024
108081,8.9,0.803,0.0,2.58,,3.29,15,1,0,11.9,0,Business,Spring 2025
113313,8.5,0.628,6.3,2.58,56.4,2.57,12,0,1,17.9,0,Biology,Fall 2025
100762,7.9,0.621,2.3,2.13,42.1,2.17,15,1,0,9.8,1,Psychology,Fall 2024
103502,4.5,0.758,4.6,3.09,74.0,3.18,12,0,0,0.8,1,Biology,Spring 2025
107718,14.0,0.891,3.8,2.96,71.0,3.42,15,1,1,21.5,0,Comp Sci,Fall 2024
106021,8.8,0.187,2.2,1.91,34.3,2.14,9,0,1,1.4,1,Psych,Fall 2025
103976,11.1,0.625,0.9,2.93,63.6,3.07,18,1,0,3.7,0,BUS,Fall 2024
110971,3.9,,0.6,3.18,68.9,3.07,12,1,1,10.1,0,Psychology,Fall 2024
106114,13.2,0.836,2.8,3.36,80.5,3.6,12,0,0,9.0,0,Biology,Fall 2025
114640,8.4,0.43,2.7,1.98,35.6,1.72,12,1,0,4.1,1,History,Fall 2024
102038,14.8,0.741,0.0,3.27,62.3,3.66,12,1,0,6.8,0,Business,Spring 2025
112031,8.6,0.667,0.5,2.92,61.0,3.26,12,1,0,2.9,0,Business,Spring 2025
111102,8.4,0.73,0.8,3.47,67.2,3.22,15,1,1,5.0,0,Engineering,Fall 2024
111303,10.3,0.374,4.5,2.12,41.8,2.6,15,0,1,0.5,1,Computer Science,Spring 2025
110508,7.1,0.486,3.4,2.22,68.1,2.7,9,0,0,33.2,1,Engineering,Fall 2024
107156,4.2,0.863,1.6,3.31,73.0,3.46,15,1,1,1.8,0,Psych,Fall 2024
109084,2.5,0.803,1.8,2.75,66.1,3.05,9,1,0,17.3,1,Nursing,Spring 2025
111151,3.8,0.447,2.2,2.01,49.6,2.49,12,1,0,2.7,1,CS,Spring 2025
108640,11.8,0.765,1.1,3.3,,3.56,15,1,0,3.2,0,Engineering,Fall 2024
106933,6.3,0.355,1.0,1.76,21.2,2.38,9,1,1,0.5,1,Business Admin,Spring 2025
106420,8.2,0.731,2.9,3.04,61.1,3.16,15,0,0,3.5,0,Nursing,Fall 2025
109082,11.8,0.923,3.8,3.8,78.0,3.83,12,1,0,1.8,0,Psychology,Fall 2025
101061,4.1,0.307,1.3,3.07,52.3,2.51,12,1,0,19.7,1,Nursing,Spring 2025
100404,7.3,0.713,1.1,3.31,73.8,3.36,12,0,1,4.7,0,Engineering,Fall 2024
100622,8.5,0.541,6.1,2.64,,2.83,12,1,1,2.4,1,Psych,Fall 2025
112438,12.1,,13.1,2.95,78.8,3.28,18,1,0,1.2,0,Engineering,Fall 2024
106602,7.1,0.262,4.1,1.49,31.9,1.79,18,0,0,8.0,1,History,Spring 2025
111621,7.6,0.681,0.7,2.55,66.0,2.86,12,0,0,7.2,1,Business Admin,Spring 2025
109511,8.1,0.815,0.3,3.85,82.0,3.79,15,0,0,21.3,0,Psych,Spring 2025
105853,15.9,0.582,0.8,2.98,52.1,3.2,18,0,0,1.7,0,Engineering,Fall 2024
107213,4.6,0.494,2.0,1.59,38.7,2.32,18,0,0,0.3,1,Psych,Spring 2025
100427,1.7,0.675,1.6,2.5,39.2,2.88,12,0,1,9.3,0,Psychology,Spring 2025
101089,13.1,0.797,0.7,2.95,59.8,3.4,12,1,0,0.0,0,Biology,Fall 2024
108320,9.7,0.423,5.6,2.52,49.5,2.99,12,1,0,26.5,1,CS,Fall 2025
112623,10.2,0.93,0.6,3.47,71.7,3.88,18,1,0,6.1,0,Biology,Fall 2025
100065,7.6,0.836,0.7,3.25,64.2,3.49,12,0,0,1.0,0,Nursing,Fall 2024
114151,15.3,0.971,2.2,3.44,84.8,4.0,12,0,0,12.9,0,computer science,Spring 2025
102551,8.6,0.661,3.1,2.54,61.5,2.59,12,1,0,13.6,0,Comp Sci,Fall 2025
114720,8.8,0.867,2.7,2.96,68.1,3.53,12,0,1,,0,History,Fall 2024
103997,11.5,0.767,4.1,2.48,55.4,2.58,18,1,0,5.9,0,Psychology,Spring 2025
106282,6.4,0.642,2.9,1.79,50.4,2.38,9,0,0,4.7,0,Computer Science,Spring 2025
108166,19.0,0.638,2.5,2.67,37.3,3.43,15,1,1,7.3,1,Biology,Spring 2025
109510,8.5,0.674,6.0,2.48,51.7,2.25,12,0,0,4.5,0,Nursing,Spring 2025
111907,10.0,0.849,0.9,2.86,57.9,3.07,12,1,1,1.2,0,BUS,Fall 2025
102702,9.1,0.819,5.0,2.45,62.5,2.6,9,1,0,19.0,0,Psych,Fall 2024
111640,5.1,0.584,1.7,2.45,45.7,2.7,15,0,1,3.9,0,Business Admin,Spring 2025
102260,9.0,0.8,0.0,3.2,73.0,3.56,15,0,1,6.1,0,Biology,Spring 2025
110834,7.8,0.817,8.2,3.04,77.3,3.15,6,0,0,15.2,0,Business,Fall 2024
102002,5.7,0.558,4.2,3.21,58.0,3.06,12,1,1,0.3,0,Biology,Spring 2025
103077,8.9,0.666,2.2,2.51,58.1,3.18,12,1,0,19.5,1,Engineering,Fall 2024
114912,7.0,0.337,5.5,1.83,30.2,2.1,15,1,0,7.6,0,computer science,Spring 2025
110537,6.3,0.403,2.0,2.13,35.5,2.51,9,1,1,12.2,1,Engineering,Fall 2024
105519,12.1,0.562,2.7,2.53,54.5,3.16,18,0,0,1.0,1,Computer Science,Fall 2024
104191,1.1,0.715,2.2,5.5,42.1,2.47,15,1,1,6.9,1,Psychology,Spring 2025
111811,7.3,0.77,3.3,2.55,69.8,2.74,9,0,0,2.5,0,Nursing,Fall 2025
111347,4.7,0.876,4.6,3.48,77.9,3.3,15,1,0,4.2,0,Nursing,Fall 2024
103210,11.0,0.62,0.0,2.86,63.6,3.53,12,1,0,12.9,1,Engineering,Fall 2024
112015,12.1,0.852,0.0,3.21,71.4,3.37,9,1,0,1.8,0,Nursing,Fall 2024
110009,7.8,0.773,2.6,3.22,75.5,3.28,12,0,0,6.6,1,BUS,Spring 2025
105171,10.5,0.604,6.6,2.18,44.5,2.91,9,0,0,1.9,0,Business Admin,Fall 2024
102368,9.3,0.74,2.0,2.62,55.4,2.95,9,0,0,4.9,0,Psych,Fall 2025
108728,6.1,0.531,0.5,2.81,51.5,3.02,12,1,0,4.5,0,Biology,Fall 2025
104152,10.0,0.815,0.0,3.38,71.8,,6,1,0,9.7,0,BUS,Fall 2025
106060,7.7,0.749,0.0,2.94,73.1,3.17,12,0,0,2.8,0,Nursing,Spring 2025
102024,9.8,0.567,1.9,2.86,60.5,3.03,12,1,0,19.6,0,CS,Fall 2024
102981,9.2,0.665,0.3,2.43,48.8,2.9,12,1,0,4.7,0,computer science,Fall 2025
107831,5.4,,1.9,2.63,66.5,3.06,12,0,1,27.5,1,History,Spring 2025
109497,13.3,,0.0,2.87,70.8,3.47,15,1,0,,1,History,Fall 2024
108355,0.0,0.398,5.6,2.07,46.9,2.28,15,1,1,6.1,1,computer science,Spring 2025
106212,7.8,0.466,1.3,1.86,36.5,2.37,18,1,0,2.3,1,Comp Sci,Fall 2025
114632,8.6,0.635,0.7,2.42,56.8,2.68,12,0,1,1.3,0,Business Admin,Fall 2025
109153,12.9,0.856,2.4,3.52,84.2,3.6,15,0,1,7.3,0,Nursing,Fall 2025
112039,13.3,0.888,5.1,2.62,61.1,3.15,18,0,0,0.1,0,Psychology,Fall 2025
103021,5.6,0.847,0.7,3.14,68.4,2.96,12,0,1,7.4,0,Engineering,Fall 2024
112803,12.0,0.805,3.5,3.34,75.8,3.2,12,1,0,12.6,0,Engineering,Fall 2025
107286,5.2,0.485,7.6,2.53,46.7,2.76,15,0,1,3.5,0,Biology,Fall 2025
113937,3.6,0.889,1.0,3.46,77.1,3.41,15,0,0,7.4,0,Nursing,Spring 2025
108098,4.7,0.553,1.0,2.27,43.9,2.61,18,0,0,7.0,0,Nursing,Fall 2025
112923,6.6,0.643,3.1,2.56,60.9,3.1,12,0,0,0.1,1,Engineering,Spring 2025
109156,4.8,0.29,3.6,2.03,43.1,2.23,12,0,0,4.4,1,Business,Spring 2025
108104,4.8,0.526,0.7,2.13,45.1,3.1,15,1,1,0.1,1,History,Fall 2025
111941,14.5,0.884,0.0,3.22,69.2,,12,1,0,2.3,0,History,Spring 2025
113659,3.0,0.668,2.3,2.31,43.5,2.36,12,0,0,5.7,0,History,Spring 2025
105538,2.7,0.623,1.0,2.48,67.1,2.95,15,1,0,2.7,1,Biology,Fall 2024
104807,9.9,0.79,0.0,3.09,65.6,3.37,9,0,0,10.0,0,Business,Fall 2024
110390,11.0,0.791,8.6,2.81,58.3,3.23,12,0,1,14.0,1,Biology,Fall 2024
108910,9.4,0.89,4.8,3.56,81.2,3.84,9,0,0,2.2,1,Business,Spring 2025
103178,7.7,0.871,0.0,2.76,63.9,3.35,15,0,0,2.6,1,BUS,Fall 2025
107372,8.9,0.577,8.2,2.92,63.0,2.86,15,1,0,0.9,0,Engineering,Fall 2025
106570,5.8,0.784,3.7,2.52,55.4,3.11,9,0,1,0.9,0,Psychology,Spring 2025
114128,7.6,0.573,1.9,2.35,50.6,2.63,12,0,1,3.5,0,computer science,Fall 2024
106633,6.0,,1.2,2.61,47.3,2.98,15,0,0,2.1,0,Psychology,Spring 2025
113825,7.9,0.45,1.1,1.35,35.5,2.36,12,0,1,,0,Psychology,Fall 2025
111813,10.8,0.932,0.5,2.97,68.1,3.17,15,1,1,11.1,0,Nursing,Fall 2024
107136,11.0,0.68,0.4,2.65,64.1,2.82,12,0,0,6.4,0,Nursing,Spring 2025
110573,7.9,0.564,4.3,2.6,52.2,2.72,12,0,0,2.1,1,Biology,Fall 2025
105988,7.1,0.409,5.3,2.57,59.5,2.82,9,1,1,0.3,1,Computer Science,Fall 2025
105053,10.5,0.737,2.1,2.48,64.8,2.91,9,1,0,1.1,1,Biology,Fall 2024
108442,4.7,0.517,1.4,2.86,62.2,2.7,18,0,0,0.1,1,Nursing,Fall 2024
104566,12.0,0.782,0.9,3.17,61.9,3.36,18,0,1,12.7,0,Computer Science,Fall 2025
102588,4.8,0.612,3.9,2.92,54.3,2.9,12,0,0,1.3,1,Biology,Fall 2024
109196,12.3,0.631,8.1,2.7,59.8,3.27,12,0,0,5.5,0,History,Spring 2025
108570,10.8,,8.6,2.26,59.1,2.81,12,0,0,12.6,1,Computer Science,Spring 2025
101791,10.5,0.682,1.8,2.81,77.7,2.73,12,0,0,0.7,0,Psychology,Fall 2024
100469,8.3,0.254,5.7,2.4,51.9,2.31,15,1,0,,1,Psychology,Fall 2025
101466,8.7,0.618,0.2,2.43,50.8,3.34,12,0,0,1.3,0,History,Fall 2025
106003,10.3,0.763,1.0,2.62,54.4,2.73,15,0,0,3.4,0,Business Admin,Fall 2025
111687,4.2,0.747,2.4,2.45,42.5,2.59,18,0,0,0.4,0,Engineering,Fall 2024
101003,3.1,0.547,1.0,2.44,43.9,2.44,9,1,0,3.6,0,Engineering,Fall 2025
114402,7.0,0.518,5.5,1.88,51.5,2.92,18,0,1,10.8,0,Nursing,Fall 2024
101298,9.3,0.905,6.9,3.66,82.6,3.39,15,1,1,8.8,0,Engineering,Fall 2025
105105,0.5,0.368,1.7,1.61,32.4,2.27,12,0,0,15.5,1,Engineering,Fall 2024
105296,12.6,0.804,0.0,3.12,59.9,3.51,15,1,1,0.2,0,Psychology,Fall 2024
110158,13.4,0.941,0.0,3.22,85.9,3.7,9,1,0,4.9,0,Nursing,Fall 2025
110102,10.2,,0.6,3.05,62.3,3.42,12,1,1,9.3,0,Nursing,Fall 2024
110094,8.4,0.553,1.8,2.44,49.3,2.88,12,0,1,7.5,0,Computer Science,Fall 2024
100690,10.7,0.718,1.8,3.19,56.7,3.44,12,1,0,45.3,1,Biology,Fall 2024
103572,4.4,0.413,4.2,2.14,30.9,2.58,6,1,0,1.8,1,computer science,Spring 2025
106591,4.2,0.431,0.8,2.52,46.3,2.63,15,1,1,5.7,1,Nursing,Fall 2025
106730,7.9,0.588,0.3,3.02,73.7,3.0,15,1,1,1.2,0,Business,Spring 2025
113053,1.8,0.573,3.3,2.59,65.4,2.74,9,0,0,7.6,0,Business Admin,Fall 2024
111570,7.2,0.745,3.0,3.2,69.6,2.87,15,1,1,0.8,0,Biology,Spring 2025
105019,7.6,0.626,4.5,2.63,49.8,2.94,15,0,0,11.2,1,Engineering,Spring 2025
108720,3.8,0.22,4.0,2.03,39.7,2.24,15,1,1,5.5,1,History,Fall 2025
108094,7.3,0.741,4.2,2.74,67.3,2.5,12,1,0,8.8,0,computer science,Fall 2024
113951,12.8,0.935,0.4,3.66,77.9,4.0,9,1,1,3.7,0,Business,Spring 2025
114980,8.6,0.901,1.0,3.48,72.8,3.33,18,1,0,19.6,0,Nursing,Spring 2025
108435,8.6,0.41,4.0,2.55,52.5,2.67,18,1,1,1.8,1,Engineering,Fall 2025
100298,9.5,0.638,1.8,2.69,67.0,2.79,12,1,1,1.1,0,History,Fall 2025
101719,4.2,0.814,0.0,3.27,66.8,,18,1,1,5.7,0,CS,Spring 2025
107809,3.6,0.5,2.9,2.18,,2.52,12,1,0,3.0,0,Biology,Fall 2025
101497,4.8,0.2,3.4,1.76,32.3,1.91,18,0,0,0.9,0,History,Fall 2024
110609,8.3,0.854,1.0,3.17,72.2,3.4,12,1,1,10.2,1,Nursing,Fall 2024
106662,12.8,0.367,2.4,2.78,61.5,2.84,15,0,0,26.1,0,History,Fall 2024
112543,5.9,0.333,4.9,1.97,37.7,2.31,12,0,0,1.3,1,History,Fall 2024
109977,2.6,0.567,7.5,1.95,53.0,2.33,15,1,1,5.0,1,Biology,Spring 2025
103243,7.0,0.891,8.4,3.74,82.3,3.7,12,1,0,,0,BUS,Fall 2025
109869,10.1,0.853,0.7,3.52,78.1,3.71,15,1,1,1.1,0,Nursing,Fall 2025
105095,0.0,0.689,2.8,2.57,50.7,2.11,15,1,0,10.5,1,Business Admin,Spring 2025
106433,10.5,0.839,1.9,3.0,78.7,3.38,15,1,1,2.2,0,Psych,Fall 2024
110393,5.8,0.843,2.2,3.39,97.2,3.55,12,1,0,28.2,0,Biology,Fall 2025
102922,11.5,0.678,0.6,2.84,59.6,2.96,15,0,0,9.3,0,Psychology,Spring 2025
110897,5.6,0.933,1.9,3.17,,3.39,6,0,1,8.2,0,Business Admin,Fall 2024
102735,10.1,0.49,1.5,2.37,65.1,3.21,12,0,0,17.4,1,Psychology,Fall 2024
108872,10.8,0.878,1.8,3.35,68.0,4.0,15,0,0,2.8,0,computer science,Fall 2025
114638,8.8,0.669,0.0,2.91,63.6,3.11,15,1,0,15.5,1,Biology,Spring 2025
114665,10.4,0.794,0.0,3.32,70.8,3.12,12,0,0,14.9,0,Nursing,Fall 2025
102172,4.7,0.641,3.3,2.01,48.9,2.52,6,1,0,1.4,0,Nursing,Fall 2024
105557,11.2,0.83,6.6,3.32,73.7,3.41,12,0,0,6.8,0,Computer Science,Fall 2025
111153,4.4,0.678,0.8,2.34,41.6,2.65,15,0,1,13.8,1,Nursing,Spring 2025
109868,5.8,0.465,3.6,2.44,,2.6,15,1,0,15.3,1,Engineering,Fall 2025
111005,3.7,0.891,0.0,3.46,63.4,3.22,12,1,0,1.5,0,Nursing,Fall 2025
112189,3.4,0.346,2.8,1.29,31.7,1.5,15,1,0,2.9,1,CS,Spring 2025
110914,5.1,0.792,0.1,2.79,62.7,3.15,18,1,1,8.7,0,Engineering,Fall 2024
112513,0.0,0.321,3.0,1.66,38.0,2.66,12,0,1,7.3,1,Engineering,Fall 2025
112163,7.2,0.671,4.0,2.94,61.0,3.03,18,0,1,3.9,0,History,Fall 2024
107659,3.6,0.847,0.9,2.65,67.5,3.12,12,0,0,36.2,1,CS,Fall 2025
110712,9.1,,4.5,2.56,,3.14,15,1,0,9.1,1,Psychology,Fall 2025
107360,7.8,0.826,0.1,3.07,59.1,3.16,9,1,0,9.5,0,Nursing,Fall 2025
108350,15.1,0.829,1.3,3.43,72.3,3.52,6,0,1,8.0,0,Psych,Fall 2025
112868,9.9,0.872,0.7,3.62,83.8,3.79,12,0,0,4.7,0,Engineering,Fall 2025
104073,0.8,0.381,8.1,2.61,53.2,2.49,12,0,0,13.4,1,Engineering,Fall 2025
102972,8.0,0.527,3.8,1.76,40.1,2.17,12,1,0,1.7,1,History,Fall 2024
110091,8.9,0.459,3.6,1.77,39.5,2.54,12,1,0,15.0,0,Psychology,Spring 2025
105257,11.6,0.609,3.1,2.28,45.8,2.75,9,1,0,7.2,0,Nursing,Spring 2025
100307,9.5,0.75,0.6,3.17,57.5,3.4,15,0,0,3.9,0,Nursing,Fall 2024
109572,4.2,0.591,3.5,2.39,54.3,2.9,12,0,0,1.5,1,BUS,Fall 2024
107828,7.1,0.403,1.6,2.19,43.8,2.71,9,1,1,0.6,1,Psychology,Fall 2025
100733,2.7,0.625,1.8,1.91,42.9,2.44,15,0,0,2.4,1,Biology,Spring 2025
102371,7.9,0.635,1.0,2.68,61.1,2.49,12,1,0,1.7,0,Comp Sci,Fall 2024
111600,5.0,0.658,2.0,2.26,41.6,2.88,6,0,1,20.7,1,Psychology,Spring 2025
